"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mitchellvii: Have you ever wondered what a ""climate scientist"" does all day?

They don't invent anything.
They don't predict the weathe…",FALSE,0,NA,2019-12-15 08:02:13,FALSE,NA,"1206122273297461249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Realitized1",482,TRUE,FALSE,NA,NA
"RT @PrisonPlanet: Greta Thunberg threatened to put world leaders “against the wall” if they refuse to comply with climate change demands.…",FALSE,0,NA,2019-12-15 08:02:11,FALSE,NA,"1206122264564944896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karlfischer_biz",3402,TRUE,FALSE,NA,NA
"RT @ClimateHome: Climate talks in Madrid are about to become the longest in history as negotiators remain deadlocked. Here's why: https://t…",FALSE,0,NA,2019-12-15 08:02:10,FALSE,NA,"1206122263273263105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sun09RE",29,TRUE,FALSE,NA,NA
"RT @PaulEDawson: ""The OIL INDUSTRY is NOT your FRIEND.""

""Whatever it might say about its ethical credentials, while it CONTINUES to invest…",FALSE,0,NA,2019-12-15 08:02:10,FALSE,NA,"1206122262967009280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UR_Greens",57,TRUE,FALSE,NA,NA
"RT @Reuters: ICYMI: Alaskan glaciers are melting at record or near-record levels as 2019 is likely to be the state’s hottest year on record…",FALSE,0,NA,2019-12-15 08:02:08,FALSE,NA,"1206122254951763969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","basskick",18,TRUE,FALSE,NA,NA
"RT @Joshua4Congress: ""It is a crisis of human rights, of justice, &amp; of political will. Colonial, racist, and patriarchal systems of oppress…",FALSE,0,NA,2019-12-15 08:02:08,FALSE,NA,"1206122253223489547",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelancholicHam",23,TRUE,FALSE,NA,NA
"RT @UNFCCC: The pollution pods, an immersive art installation to illustrate the impacts of #AirPollution, are on display at #COP25 in Madri…",FALSE,0,NA,2019-12-15 08:02:08,FALSE,NA,"1206122252712005632",NA,"<a href=""https://www.trvst.world"" rel=""nofollow"">Thematic Account Auto Tweet</a>","TRVST_Waste",199,TRUE,FALSE,NA,NA
"RT @robert_spalding: Same for all the environmental/climate activists. I actually don't understand why. The CCP is the biggest polluter in…",FALSE,0,NA,2019-12-15 08:02:08,FALSE,NA,"1206122252015681536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dahankzter",206,TRUE,FALSE,NA,NA
"RT @SenSanders: Our obstacle to solving the climate crisis is not technological—it is political. We have what we need to rapidly move to a…",FALSE,0,NA,2019-12-15 08:02:07,FALSE,NA,"1206122249926791168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JACKR0UGE",624,TRUE,FALSE,NA,NA
"RT @mitchellvii: Have you ever wondered what a ""climate scientist"" does all day?

They don't invent anything.
They don't predict the weathe…",FALSE,0,NA,2019-12-15 08:02:07,FALSE,NA,"1206122249826291712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnnyO828",482,TRUE,FALSE,NA,NA
"RT Greenpeace: From the melting ice sheets in Greenland to forest fires in Amazon and Indonesia, these are the many… https://t.co/XmFiiAW93u",FALSE,0,NA,2019-12-15 08:02:07,TRUE,NA,"1206122247888547840",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MrBMcGrath",0,FALSE,FALSE,NA,NA
"@RequiemScott @JayStill4 Nah. I'm offended. Never voted LNP. Live frugally &amp; grateful for everything I have, despit… https://t.co/vfZ1j0qi3c",FALSE,0,"RequiemScott",2019-12-15 08:02:05,TRUE,"1206118523992326144","1206122241924063234","597171672","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","spiritgateoz",0,FALSE,FALSE,NA,NA
"RT @chesleydohl: Climate Alarmist Greta Thunberg Says ""We Will Put World Leaders Against The Wall."" <U+0001F914> 

Wow. Sweet kid.<U+0001F633> It just me or is t…",FALSE,0,NA,2019-12-15 08:02:05,FALSE,NA,"1206122241701761025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1776PatHenry",535,TRUE,FALSE,NA,NA
"RT Greenpeace: ""The good news is that addressing social issues alongside the climate crisis has the potential to ge… https://t.co/nnmph0YmES",FALSE,0,NA,2019-12-15 08:02:05,TRUE,NA,"1206122239785127936",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MrBMcGrath",0,FALSE,FALSE,NA,NA
"RT @Reuters: ICYMI: Alaskan glaciers are melting at record or near-record levels as 2019 is likely to be the state’s hottest year on record…",FALSE,0,NA,2019-12-15 08:02:04,FALSE,NA,"1206122236345647104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iz7pTl1UuL1Ihjk",18,TRUE,FALSE,NA,NA
"RT Greenpeace: 1 person every 2 seconds.

20 million a year.

Forced from home by the climate crisis.

This is a… https://t.co/MqExEC1ExE",FALSE,0,NA,2019-12-15 08:02:04,TRUE,NA,"1206122235439853568",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MrBMcGrath",0,FALSE,FALSE,NA,NA
"RT Greenpeace: RT lizwathuti: Pushing Africa forward in the #climate space!

We are not just demanding for urgent a… https://t.co/yAbMlxAH87",FALSE,0,NA,2019-12-15 08:02:03,TRUE,NA,"1206122232596062208",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MrBMcGrath",0,FALSE,FALSE,NA,NA
"RT @business: Governments are now using the fine print of financial regulations to fight climate change https://t.co/Ii29ZwtfqJ",FALSE,0,NA,2019-12-15 08:02:03,FALSE,NA,"1206122232449294336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parigina72",14,TRUE,FALSE,NA,NA
"RT @MikeHudema: Insect numbers are crashing in huge numbers due to #climatechange, pesticides, habitat loss.

If the insects go down they'r…",FALSE,0,NA,2019-12-15 08:02:03,FALSE,NA,"1206122232193437696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Castoropollux2",506,TRUE,FALSE,NA,NA
"RT @jeremycorbyn: I am proud that on austerity, corporate power, inequality and the climate emergency we have won the arguments and rewritt…",FALSE,0,NA,2019-12-15 08:02:03,FALSE,NA,"1206122230490509313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alicekasper",3773,TRUE,FALSE,NA,NA
"RT jennybethm ""<U+0001F644><U+0001F644><U+0001F644>
 
https://t.co/6WDqTZ78lp""",FALSE,0,NA,2019-12-15 08:02:02,FALSE,NA,"1206122229261635584",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sguggenheim",0,FALSE,FALSE,NA,NA
"RT @johncardillo: Greta Thunberg tells cheering crowd 'we will make sure we put world leaders against the wall' 

She’ll be running an eco…",FALSE,0,NA,2019-12-15 08:02:01,FALSE,NA,"1206122225104908288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tcgong",2971,TRUE,FALSE,NA,NA
"Attacks on Greta Thunberg expose the stigma autistic girls face

Trump’s tweets about the climate activist are part… https://t.co/utfu8leECS",FALSE,0,NA,2019-12-15 08:02:01,TRUE,NA,"1206122224975073281",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","QLMentoring",0,FALSE,FALSE,NA,NA
"RT @shornKOOMINS: So two of my mates were beaten up late last night by right wingers. Overheard talking about Labour in Burger King and bea…",FALSE,0,NA,2019-12-15 08:02:00,FALSE,NA,"1206122219870572544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattcookephoto",1520,TRUE,FALSE,NA,NA
"RT @JaggerMickOZ: Australian BoM led the world in Climate Corruption 

Truncated pre 1910 Temperature Data

Canada is now following suite…",FALSE,0,NA,2019-12-15 08:02:00,FALSE,NA,"1206122219828441088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnEva73484270",33,TRUE,FALSE,NA,NA
"By helping to return control of public water resources to local communities, a coalition promotes climate justice.… https://t.co/dfzTYxKB1K",FALSE,0,NA,2019-12-15 08:02:00,TRUE,NA,"1206122218675036160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ClimateHome",0,FALSE,FALSE,NA,NA
"RT @Reuters: ICYMI: Alaskan glaciers are melting at record or near-record levels as 2019 is likely to be the state’s hottest year on record…",FALSE,0,NA,2019-12-15 08:01:59,FALSE,NA,"1206122214791229442",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","antonianeakios",19,TRUE,FALSE,NA,NA
"RT @RKalapurakal: OK. Are we listening now?

#Cop25Madrid2019 @un <U+2066>@GeraldKutney<U+2069> <U+2066>@ScheuerJo<U+2069> <U+2066>@martinfredras<U+2069>  https://t.co/esqWxSv8Zq",FALSE,0,NA,2019-12-15 08:01:59,FALSE,NA,"1206122214791073793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","egirrrlie",60,TRUE,FALSE,NA,NA
"RT @EDenhoff: @doug_schweitzer I don’t necessarily disagree, but note that California, with a climate levy, high taxes and super regulated,…",FALSE,0,NA,2019-12-15 08:01:58,FALSE,NA,"1206122213390159874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AJSolberg",2,TRUE,FALSE,NA,NA
"RT @bennyjohnson: Two decades before Greta was even born, George Carlin nuked her hypocritical, arrogant, elitist climate alarmism.

It’s s…",FALSE,0,NA,2019-12-15 08:01:58,FALSE,NA,"1206122210143952896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MadelynMardigan",4690,TRUE,FALSE,NA,NA
"RT @GlobalLF: Communities in #mountain regions, who often live near #wildlife and are dependent on crops and #livestock, are faced with gre…",FALSE,0,NA,2019-12-15 08:01:57,FALSE,NA,"1206122206553657344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","of_snp",1,TRUE,FALSE,NA,NA
"RT @davidsirota: “I really did want Medicare for All &amp; a Green New Deal but I don’t like proponents’ tone, so now I’m OK with uninsured peo…",FALSE,0,NA,2019-12-15 08:01:57,FALSE,NA,"1206122206213881857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aquaricorn",326,TRUE,FALSE,NA,NA
"If you believe everything the elites/Satanic politicians tell you, and you support their agenda. Like climate chang… https://t.co/JFFcAdUrtx",FALSE,0,NA,2019-12-15 08:01:56,TRUE,NA,"1206122204095750146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NatalieSincla17",0,FALSE,FALSE,NA,NA
"RT @Tiff_FitzHenry: The President of Brazil didn’t just come out and say ‘there’s an investigation into how the fires were started and peop…",FALSE,0,NA,2019-12-15 08:01:55,FALSE,NA,"1206122199100403712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cares_matic",2755,TRUE,FALSE,NA,NA
"RT @NBCNews: Michelle Obama sends note of support to Greta Thunberg after President Trump mocked the teen climate activist who he lost out…",FALSE,0,NA,2019-12-15 08:01:55,FALSE,NA,"1206122196889788417",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RochonRodney",109,TRUE,FALSE,NA,NA
"RT @Carbongate: Over 100 Papers Assert CO2 Has Little or No Climate Effect https://t.co/3mER3ZidIc via @john0sullivanp2",FALSE,0,NA,2019-12-15 08:01:52,FALSE,NA,"1206122186613960704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmevans5",6,TRUE,FALSE,NA,NA
"RT @ClimateHome: Climate talks in Madrid are about to become the longest in history as negotiators remain deadlocked. Here's why: https://t…",FALSE,0,NA,2019-12-15 08:01:52,FALSE,NA,"1206122184546168832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GerritRentier",29,TRUE,FALSE,NA,NA
"RT @PaulEDawson: “Climate change threatens the entire mountain ecosystem,”

“Immediate action is required to safeguard the future of the wo…",FALSE,0,NA,2019-12-15 08:01:51,FALSE,NA,"1206122183094865925",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FournierFloren5",2,TRUE,FALSE,NA,NA
"RT @HelenClarkNZ: Negotiations at #changeclimate #COP25 in Madrid have been protracted with some countries refusing to support the serious…",FALSE,0,NA,2019-12-15 08:01:51,FALSE,NA,"1206122183052816384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sfvsierraclub",16,TRUE,FALSE,NA,NA
"RT @jeremycorbyn: I am proud that on austerity, corporate power, inequality and the climate emergency we have won the arguments and rewritt…",FALSE,0,NA,2019-12-15 08:01:49,FALSE,NA,"1206122171916963840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anxious1999",3773,TRUE,FALSE,NA,NA
"RT @schmrn: What he wrote was, ""I am proud that on austerity, on corporate power, on inequality and on the climate emergency we have won th…",FALSE,0,NA,2019-12-15 08:01:48,FALSE,NA,"1206122170059051009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DKLarge2",5,TRUE,FALSE,NA,NA
"COP 25 agenda item 8(c)
CMA 2 agenda item 7(b)
Green Climate Fund
Amended L-documents available at:
https://t.co/sFkapeLfvA … … … … …
#COP25",FALSE,0,NA,2019-12-15 08:01:48,FALSE,NA,"1206122170025435136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UNFCCCDocuments",0,FALSE,FALSE,NA,NA
"@ArthurCDent @moz_zarella Well, this is my last column on environment-related issues.

https://t.co/tHNLkl8gDX",FALSE,0,"ArthurCDent",2019-12-15 08:01:47,FALSE,"1206120599883407361","1206122164954550273","1040355476049780736","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CathyYoung63",0,FALSE,FALSE,NA,NA
"RT @billmckibben: When the UN is kicking out protesters, not polluters, from the climate talks, you get a sense of why things are going off…",FALSE,0,NA,2019-12-15 08:01:45,FALSE,NA,"1206122157941673985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sacredwatercamp",1331,TRUE,FALSE,NA,NA
"RT @Reuters: ICYMI: Alaskan glaciers are melting at record or near-record levels as 2019 is likely to be the state’s hottest year on record…",FALSE,0,NA,2019-12-15 08:01:45,FALSE,NA,"1206122157870202880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","unlewis",19,TRUE,FALSE,NA,NA
"RT @bennyjohnson: Two decades before Greta was even born, George Carlin nuked her hypocritical, arrogant, elitist climate alarmism.

It’s s…",FALSE,0,NA,2019-12-15 08:01:45,FALSE,NA,"1206122157488652288",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Cheryl_Morgan1",4690,TRUE,FALSE,NA,NA
"RT @DrTyroneWilson1: Can anybody explain to me what makes this kid and expert on climate change?

SHE ANNOYS THE HELL OUT OF ME!!!! https:/…",FALSE,0,NA,2019-12-15 08:01:44,FALSE,NA,"1206122153252245504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillieTurner702",65,TRUE,FALSE,NA,NA
"RT @TheBabylonBee: Poll Finds Most People Would Rather Be Annihilated By Giant Tidal Wave Than Continue To Be Lectured By Climate Change Ac…",FALSE,0,NA,2019-12-15 08:01:44,FALSE,NA,"1206122151851515904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prangija77",1601,TRUE,FALSE,NA,NA
"RT @MelissaSweetDr: ICYMI: As a #publichealth emergency escalates, doctors urged to push for climate action https://t.co/WkUTJKbrBo This re…",FALSE,0,NA,2019-12-15 08:01:44,FALSE,NA,"1206122151620669446",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ACTINOSProject",1,TRUE,FALSE,NA,NA
"@jeremycorbyn You are delusional. You didn’t win any arguments. Statements about austerity ring hollow when it was… https://t.co/UdDgdJGjKd",FALSE,0,"jeremycorbyn",2019-12-15 08:01:44,TRUE,"1205983136515067905","1206122151205638144","117777690","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","history82094171",0,FALSE,FALSE,NA,NA
"RT @YaleE360: The European Investment Bank, the world’s largest development lender, will no longer finance fossil fuel projects starting in…",FALSE,0,NA,2019-12-15 08:01:44,FALSE,NA,"1206122150786154496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sun09RE",52,TRUE,FALSE,NA,NA
"RT @Virginia_Hauss: “Morrison famously said he was going to burn every day for the virtuously ""quiet"" Australians. Yet studied inaction, ir…",FALSE,0,NA,2019-12-15 08:01:42,FALSE,NA,"1206122142493921281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devalara44",29,TRUE,FALSE,NA,NA
"yeah thats what we call climate change https://t.co/jBBl72Seo7",FALSE,0,NA,2019-12-15 08:01:41,FALSE,NA,"1206122141265076224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrewCofie",0,FALSE,FALSE,NA,NA
"RT @pablorodas: CNN top news: ""45 million at risk in Southern Africa's hunger crisis https://t.co/2nSB0Is7aM https://t.co/2PZkIb2Vje",FALSE,0,NA,2019-12-15 08:01:40,FALSE,NA,"1206122135669944322",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dawnbazely",2,TRUE,FALSE,NA,NA
"RT @Reuters: ICYMI: Alaskan glaciers are melting at record or near-record levels as 2019 is likely to be the state’s hottest year on record…",FALSE,0,NA,2019-12-15 08:01:39,FALSE,NA,"1206122133245571072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philrandal",19,TRUE,FALSE,NA,NA
"RT @en_germany: #December10: These are the latest #news from #Germany for you! #NewsDE
<U+2757><U+0001F195><U+0001F1E9><U+0001F1EA><U+0001F449> https://t.co/139sYzUaoP

#ClimateChange #Clima…",FALSE,0,NA,2019-12-15 08:01:39,FALSE,NA,"1206122131018395648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MartinezPiment3",15,TRUE,FALSE,NA,NA
"RT @mitchellvii: Have you ever wondered what a ""climate scientist"" does all day?

They don't invent anything.
They don't predict the weathe…",FALSE,0,NA,2019-12-15 08:01:38,FALSE,NA,"1206122127239213056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Terri_1333",482,TRUE,FALSE,NA,NA
"RT @bennyjohnson: Two decades before Greta was even born, George Carlin nuked her hypocritical, arrogant, elitist climate alarmism.

It’s s…",FALSE,0,NA,2019-12-15 08:01:38,FALSE,NA,"1206122126920552449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Assurjechrist",4690,TRUE,FALSE,NA,NA
"RT @PaulEDawson: “This is an intentional failure of the White House to perform a core duty: inform the American public of the threats we fa…",FALSE,0,NA,2019-12-15 08:01:38,FALSE,NA,"1206122125892804617",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Adriana24964",25,TRUE,FALSE,NA,NA
"RT @EdwardJDavey: Whilst Labour squabbles, the Lib Dems will hold Johnson to account 

We will continue to ensure the voice of remainers is…",FALSE,0,NA,2019-12-15 08:01:37,FALSE,NA,"1206122121535119361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidParry11",184,TRUE,FALSE,NA,NA
"45 million at risk in Southern Africa's hunger crisis https://t.co/KsvV00AIr5",FALSE,0,NA,2019-12-15 08:01:37,FALSE,NA,"1206122121371553793",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MediaNrh",0,FALSE,FALSE,NA,NA
"RT @JessCooke21: I've been attending these climate negotiations since they began in 1991. But never have I seen the disconnect here at #COP…",FALSE,0,NA,2019-12-15 08:01:34,FALSE,NA,"1206122112446062593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bidge3",276,TRUE,FALSE,NA,NA
"RT @PeterJrgen12: I guess everyone should have noticed that ""in the name of climate change"" absolutely every grotesque BS and its contrary…",FALSE,0,NA,2019-12-15 08:01:33,FALSE,NA,"1206122106674483201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jagster20548365",13,TRUE,FALSE,NA,NA
"When they tell you to turn in your guns, tell them to end their wars and turn in their weapons first. #2A

When the… https://t.co/u4wcxhkuK8",FALSE,0,NA,2019-12-15 08:01:32,TRUE,NA,"1206122103998685184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BryanAccra",0,FALSE,FALSE,NA,NA
"@1stthes521 @LoudSneezer @D_B_Harrison You can’t argue with willful ignorance. The issue of climate change is known… https://t.co/Rmka8D6W0l",FALSE,0,"1stthes521",2019-12-15 08:01:32,TRUE,"1206055202094080001","1206122101188497408","236131203","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jack_ASUFan",0,FALSE,FALSE,NA,NA
"RT @IreneKananura: Look at what climate change is doing in Uganda, we are being consumed up because of our ignorance and corruption...I won…",FALSE,0,NA,2019-12-15 08:01:32,FALSE,NA,"1206122100525871104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMRuijgrok020",157,TRUE,FALSE,NA,NA
"RT @jeremycorbyn: I am proud that on austerity, corporate power, inequality and the climate emergency we have won the arguments and rewritt…",FALSE,0,NA,2019-12-15 08:01:31,FALSE,NA,"1206122097526919168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SatoshiNSpeaks",3773,TRUE,FALSE,NA,NA
"RT @B52Malmet: “In her handling of being cyberbullied by the president of the United States, at age 16, Thunberg has become an inspiration…",FALSE,0,NA,2019-12-15 08:01:30,FALSE,NA,"1206122094687379457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FinalTruth3",503,TRUE,FALSE,NA,NA
"RT @AINowInstitute: The 2019 AI Now Report is LIVE. It’s our biggest yet, reviewing the last year and how AI is concentrating power in the…",FALSE,0,NA,2019-12-15 08:01:30,FALSE,NA,"1206122094423089153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bill_Matthews",113,TRUE,FALSE,NA,NA
"RT @Peter90666913: <U+0001F602><U+0001F602><U+0001F602><U+0001F602>the marketing crew behind #gretazilla have admitted they mis stepped - along with lying about the climate they are a…",FALSE,0,NA,2019-12-15 08:01:30,FALSE,NA,"1206122092913020929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PaulKnowsAll2",2,TRUE,FALSE,NA,NA
"RT @MarquessBraith1: BREAKING: Sky News Australia on #GE2019 

""Brits told the hard-left, antisemitic, climate-change hysterical Labour par…",FALSE,0,NA,2019-12-15 08:01:29,FALSE,NA,"1206122090262339589",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Linda1258",805,TRUE,FALSE,NA,NA
"This angers me more than almost anything I have ever seen. Blatant corporate greed.. Negates every effort I have ma… https://t.co/uH4Rm97HRn",FALSE,0,NA,2019-12-15 08:01:29,TRUE,NA,"1206122088865636352",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SandraLLester",0,FALSE,FALSE,NA,NA
"RT @SuMoh7: <U+0001F501>#Virginia CD10 #Election2020-Nov-3.

Support JENNIFER WEXTON #VA10,&amp; @DemsWork4USA
<U+0001F449>https://t.co/eM2o6fOBjJ

RT!
#YesWeCan #Ke…",FALSE,0,NA,2019-12-15 08:01:28,FALSE,NA,"1206122087108239366",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kakabouie",15,TRUE,FALSE,NA,NA
"RT @chesleydohl: Climate Alarmist Greta Thunberg Says ""We Will Put World Leaders Against The Wall."" <U+0001F914> 

Wow. Sweet kid.<U+0001F633> It just me or is t…",FALSE,0,NA,2019-12-15 08:01:28,FALSE,NA,"1206122086705639424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kmiele1",535,TRUE,FALSE,NA,NA
"RT @Joshua4Congress: ""It is a crisis of human rights, of justice, &amp; of political will. Colonial, racist, and patriarchal systems of oppress…",FALSE,0,NA,2019-12-15 08:01:28,FALSE,NA,"1206122085753311233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prickly_pearson",23,TRUE,FALSE,NA,NA
"RT @IreneKananura: Look at what climate change is doing in Uganda, we are being consumed up because of our ignorance and corruption...I won…",FALSE,0,NA,2019-12-15 08:01:28,FALSE,NA,"1206122084600029184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scapeler",157,TRUE,FALSE,NA,NA
"RT @VR_ARTech: rt @wef @mikequindazzi @antgrasso @fisher85m
Here's why no country is prepared for the wide range of global threats facing u…",FALSE,0,NA,2019-12-15 08:01:27,FALSE,NA,"1206122080422551552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GRAUSAFL",1,TRUE,FALSE,NA,NA
"RT @ClimateBen: Newly identified jet-stream pattern set to imperil global food supplies:

<U+0001F53A>the threat to global food production will worsen…",FALSE,0,NA,2019-12-15 08:01:26,FALSE,NA,"1206122078841245696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","e_rawlins",15,TRUE,FALSE,NA,NA
"RT @fascinatorfun: GB came in at 62nd place, out of 64 countries for personal happiness. The UK also scored low for quality of life, thanks…",FALSE,0,NA,2019-12-15 08:01:25,FALSE,NA,"1206122071190900736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelenSa75038037",130,TRUE,FALSE,NA,NA
"RT @TomForUtah: If we elect Democrats who want to ""reach across the aisle"" on climate change, we're doomed. Republicans have spent decades…",FALSE,0,NA,2019-12-15 08:01:24,FALSE,NA,"1206122070783881217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rgigger",10,TRUE,FALSE,NA,NA
"RT: Policy changes to reduce global warming could force a net $1.6 trillion repricing in sectors from energy to agr… https://t.co/6cb9hEz4sw",FALSE,0,NA,2019-12-15 08:01:24,TRUE,NA,"1206122067847974912",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","bhumharit",0,FALSE,FALSE,NA,NA
